player,turn,p1_draws,p2_draws,hand,ev_bucket,opp_bound,stop_prob,draw_prob,visits,forced
1,0,0,0,2-4-9-10,3,10,1.3032372413074076e-05,0.9999869676275869,38366,
1,0,0,0,2-4-9-9,3,10,0.00014084507042253522,0.9998591549295774,3550,
1,0,0,0,2-5-10-10,3,10,0.0,1.0,70484,DRAW
1,0,0,0,2-5-5-10,3,10,0.0015367730075254234,0.9984632269924745,14154,
1,0,0,0,2-5-5-5,1,10,0.929950105683902,0.07004989431609808,572,
1,0,0,0,2-5-5-6,1,10,0.9947473026689381,0.005252697331061896,3522,
1,0,0,0,2-5-5-7,2,10,0.9830512028698931,0.016948797130106854,3642,
1,0,0,0,2-5-5-8,2,10,0.9772167268023154,0.02278327319768456,3604,
1,0,0,0,2-5-5-9,3,10,0.021616473408103878,0.9783835265918961,3580,
1,0,0,0,2-5-6-10,3,10,0.0002586085983132113,0.9997413914016868,37688,
1,0,0,0,2-5-6-6,1,10,0.9995060048492161,0.0004939951507839401,3446,
1,0,0,0,2-5-6-7,2,10,0.987912949689343,0.012087050310657113,9438,
1,0,0,0,2-5-6-8,2,10,0.5715650158838242,0.42843498411617575,9580,
1,0,0,0,2-5-6-9,3,10,0.0002862684760900419,0.99971373152391,9250,
1,0,0,0,2-5-7-10,3,10,0.00011812883918727359,0.9998818711608127,38094,
1,0,0,0,2-5-7-7,2,10,0.9563216533404659,0.043678346659534184,3626,
1,0,0,0,2-5-7-8,2,10,0.7698159706382847,0.2301840293617153,9550,
1,0,0,0,2-5-7-9,3,10,0.00026432649608796785,0.999735673503912,9458,
1,0,0,0,2-5-8-10,3,10,1.319888073491368e-05,0.9999868011192651,37882,
1,0,0,0,2-5-8-8,2,10,0.06011797030612807,0.9398820296938719,3532,
1,0,0,0,2-5-8-9,3,10,5.349882302589343e-05,0.9999465011769741,9346,
1,0,0,0,2-5-9-10,3,10,0.0,1.0,37228,DRAW
1,0,0,0,2-5-9-9,3,10,0.0007062146892655367,0.9992937853107344,3540,
1,0,0,0,2-6-10-10,4,10,0.0,1.0,71286,DRAW
1,0,0,0,2-6-6-10,3,10,3.6127167630057806e-05,0.99996387283237,13840,
1,0,0,0,2-6-6-6,1,10,0.9991007194244604,0.0008992805755395684,556,
1,0,0,0,2-6-6-7,2,10,0.9752167026062643,0.024783297393735727,3588,
1,0,0,0,2-6-6-8,2,10,0.35982813634524646,0.6401718636547535,3570,
1,0,0,0,2-6-6-9,3,10,0.046749284620584385,0.9532507153794156,3508,
1,0,0,0,2-6-7-10,3,10,0.0011372969437929952,0.998862703056207,37424,
1,0,0,0,2-6-7-7,2,10,0.9655943266223017,0.03440567337769835,3636,
1,0,0,0,2-6-7-8,2,10,0.0004904802443066099,0.9995095197556935,9710,
1,0,0,0,2-6-7-9,3,10,0.00015611990008326394,0.9998438800999168,9608,
1,0,0,0,2-6-8-10,3,10,0.0,1.0,38054,DRAW
1,0,0,0,2-6-8-8,2,10,0.0073143329768583605,0.9926856670231416,3580,
1,0,0,0,2-6-8-9,3,10,0.001431779898933184,0.9985682201010668,9590,
1,0,0,0,2-6-9-10,3,10,0.0,1.0,37970,DRAW
1,0,0,0,2-6-9-9,3,10,0.0,1.0,3546,DRAW
1,0,0,0,2-7-10-10,4,10,0.0,1.0,70524,DRAW
1,0,0,0,2-7-7-10,3,10,0.0,1.0,14110,DRAW
1,0,0,0,2-7-7-7,2,10,0.42997730717197963,0.5700226928280202,548,
1,0,0,0,2-7-7-8,2,10,0.12403270937472397,0.875967290625276,3656,
1,0,0,0,2-7-7-9,3,10,0.0003749375404669921,0.9996250624595331,3484,
1,0,0,0,2-7-8-10,3,10,0.0,1.0,37476,DRAW
1,0,0,0,2-7-8-8,2,10,0.023637602268525622,0.9763623977314743,3604,
1,0,0,0,2-7-8-9,3,10,0.0,1.0,9548,DRAW
1,0,0,0,2-7-9-10,4,10,0.0,1.0,37726,DRAW
1,0,0,0,2-7-9-9,3,10,0.0,1.0,3580,DRAW
1,0,0,0,2-8-10-10,4,10,0.0,1.0,70686,DRAW
1,0,0,0,2-8-8-10,4,10,0.0,1.0,13966,DRAW
1,0,0,0,2-8-8-8,2,10,0.0,1.0,562,DRAW
1,0,0,0,2-8-8-9,3,10,0.0,1.0,3482,DRAW
1,0,0,0,2-8-9-10,4,10,0.0,1.0,38344,DRAW
1,0,0,0,2-8-9-9,3,10,0.0,1.0,3666,DRAW
1,0,0,0,2-9-10-10,4,10,0.0,1.0,71218,DRAW
1,0,0,0,2-9-9-10,4,10,0.0,1.0,14388,DRAW
1,0,0,0,2-9-9-9,3,10,0.0,1.0,616,DRAW
1,0,0,0,3-10-10-10,4,10,0.0,1.0,82496,DRAW
1,0,0,0,3-3-10-10,3,10,0.0,1.0,26638,DRAW
1,0,0,0,3-3-3-10,3,10,0.007324081861508271,0.9926759181384918,2378,
1,0,0,0,3-3-3-3,0,10,0.5760869565217391,0.42391304347826086,46,
1,0,0,0,3-3-3-4,0,10,0.9491467807899115,0.05085321921008847,572,
1,0,0,0,3-3-3-5,1,10,0.8014824242362963,0.19851757576370366,596,
1,0,0,0,3-3-3-6,1,10,0.9060413156769481,0.09395868432305199,566,
1,0,0,0,3-3-3-7,2,10,0.9976038338658147,0.0023961661341853034,626,
1,0,0,0,3-3-3-8,2,10,0.4594670248600492,0.5405329751399508,586,
1,0,0,0,3-3-3-9,3,10,0.005952380952380952,0.9940476190476191,588,
1,0,0,0,3-3-4-10,3,10,0.004373808947350759,0.9956261910526492,14046,
1,0,0,0,3-3-4-4,0,10,0.9974264705882353,0.002573529411764706,1360,
1,0,0,0,3-3-4-5,1,10,0.9569999831504175,0.04300001684958249,3700,
1,0,0,0,3-3-4-6,1,10,0.9766707481332929,0.023329251866707115,3440,
1,0,0,0,3-3-4-7,2,10,0.9836435389719244,0.01635646102807568,3306,
1,0,0,0,3-3-4-8,2,10,0.9778752088299528,0.02212479117004719,3606,
1,0,0,0,3-3-4-9,3,10,0.0006967670011148272,0.9993032329988851,3588,
1,0,0,0,3-3-5-10,3,10,0.0014120668656837723,0.9985879331343163,14404,
1,0,0,0,3-3-5-5,1,10,0.9966715976331361,0.0033284023668639054,1352,
1,0,0,0,3-3-5-6,1,10,0.9935808090761699,0.006419190923830142,3530,
1,0,0,0,3-3-5-7,2,10,0.9750788984041937,0.024921101595806287,3498,
1,0,0,0,3-3-5-8,2,10,0.9944478528901753,0.005552147109824551,3578,
1,0,0,0,3-3-5-9,3,10,0.00041505257332595465,0.999584947426674,3614,
1,0,0,0,3-3-6-10,3,10,0.003914153724055308,0.9960858462759447,14116,
1,0,0,0,3-3-6-6,1,10,0.9981398809523809,0.0018601190476190475,1344,
1,0,0,0,3-3-6-7,2,10,0.9974973593509922,0.0025026406490077932,3424,
1,0,0,0,3-3-6-8,2,10,0.9296964193434426,0.07030358065655747,3610,
1,0,0,0,3-3-6-9,3,10,0.05950643556250356,0.9404935644374964,3584,
1,0,0,0,3-3-7-10,3,10,0.001227620590553259,0.9987723794094469,14194,
1,0,0,0,3-3-7-7,2,10,0.8314548741513678,0.16854512584863224,1324,
1,0,0,0,3-3-7-8,2,10,0.7989860429875728,0.20101395701242716,3588,
1,0,0,0,3-3-7-9,3,10,0.021402440754127894,0.9785975592458721,3634,
1,0,0,0,3-3-8-10,3,10,0.00017438616071428572,0.9998256138392857,14336,
1,0,0,0,3-3-8-8,2,10,0.5308694563819149,0.4691305436180851,1308,
1,0,0,0,3-3-8-9,3,10,0.012820243212920053,0.9871797567870799,3556,
1,0,0,0,3-3-9-10,3,10,0.00019129591225630188,0.9998087040877437,13934,
1,0,0,0,3-3-9-9,3,10,0.0066614420062695925,0.9933385579937304,1276,
1,0,0,0,3-4-10-10,3,10,0.0,1.0,71446,DRAW
1,0,0,0,3-4-4-10,3,10,0.004474403008306985,0.995525596991693,14290,
1,0,0,0,3-4-4-4,0,10,0.9576124567474048,0.04238754325259515,578,
1,0,0,0,3-4-4-5,1,10,0.9456454203482803,0.05435457965171973,3624,
1,0,0,0,3-4-4-6,1,10,0.9586819575494689,0.04131804245053098,3680,
1,0,0,0,3-4-4-7,2,10,0.9995548961424332,0.00044510385756676556,3370,
1,0,0,0,3-4-4-8,2,10,0.7602207752655286,0.2397792247344714,3630,
1,0,0,0,3-4-4-9,3,10,0.00633294625278208,0.993667053747218,3462,
1,0,0,0,3-4-5-10,3,10,0.00027792482795129696,0.9997220751720487,37780,
1,0,0,0,3-4-5-5,1,10,0.9842406390368444,0.015759360963155607,3500,
1,0,0,0,3-4-5-6,1,10,0.9933868996330713,0.006613100366928668,9700,
1,0,0,0,3-4-5-7,2,10,0.9561095805711619,0.043890419428838104,9304,
1,0,0,0,3-4-5-8,2,10,0.9571275063935227,0.042872493606477186,9596,
1,0,0,0,3-4-5-9,3,10,0.0333785155100326,0.9666214844899674,9508,
1,0,0,0,3-4-6-10,3,10,0.00035771065182829887,0.9996422893481717,37740,
1,0,0,0,3-4-6-6,1,10,0.9993067110371603,0.0006932889628397116,3606,
1,0,0,0,3-4-6-7,2,10,0.9819445458207061,0.01805545417929388,9492,
1,0,0,0,3-4-6-8,2,10,0.22271588766709843,0.7772841123329015,9496,
1,0,0,0,3-4-6-9,3,10,0.00363512470910144,0.9963648752908987,9398,
1,0,0,0,3-4-7-10,3,10,0.0004023708760777411,0.9995976291239221,37608,
1,0,0,0,3-4-7-7,2,10,0.953754240851774,0.04624575914822604,3506,
1,0,0,0,3-4-7-8,2,10,0.0031482134674496874,0.9968517865325502,9584,
1,0,0,0,3-4-7-9,3,10,0.0011508683825068005,0.9988491316174932,9558,
1,0,0,0,3-4-8-10,3,10,0.0004494041312311756,0.9995505958687688,38066,
1,0,0,0,3-4-8-8,2,10,0.10225601706610117,0.8977439829338988,3568,
1,0,0,0,3-4-8-9,3,10,5.241090146750524e-05,0.9999475890985325,9540,
1,0,0,0,3-4-9-10,3,10,0.0,1.0,37364,DRAW
1,0,0,0,3-4-9-9,3,10,0.008008561750351039,0.991991438249649,3460,
1,0,0,0,3-5-10-10,4,10,0.0,1.0,70932,DRAW
1,0,0,0,3-5-5-10,3,10,0.007934585322546145,0.9920654146774538,14158,
1,0,0,0,3-5-5-5,1,10,0.9565912630737003,0.04340873692629955,592,
1,0,0,0,3-5-5-6,1,10,0.996678959773977,0.003321040226022865,3586,
1,0,0,0,3-5-5-7,2,10,0.9981954469739034,0.001804553026096613,3602,
1,0,0,0,3-5-5-8,2,10,0.8781093637409467,0.12189063625905325,3478,
1,0,0,0,3-5-5-9,3,10,0.0012938470385278895,0.9987061529614721,3478,
1,0,0,0,3-5-6-10,3,10,0.00031977122358048464,0.9996802287764195,37706,
1,0,0,0,3-5-6-6,1,10,0.9614593912454709,0.03854060875452912,3448,
1,0,0,0,3-5-6-7,2,10,0.9679057739545971,0.03209422604540286,9452,
1,0,0,0,3-5-6-8,2,10,5.277601857715854e-05,0.9999472239814229,9474,
1,0,0,0,3-5-6-9,3,10,0.0006947413424540402,0.9993052586575459,9356,
1,0,0,0,3-5-7-10,3,10,1.341273673480337e-05,0.9999865872632652,37278,
1,0,0,0,3-5-7-7,2,10,0.9520435450957734,0.047956454904226536,3662,
1,0,0,0,3-5-7-8,2,10,0.014850812291840244,0.9851491877081598,9794,
1,0,0,0,3-5-7-9,3,10,0.0021018018683316457,0.9978981981316685,9276,
1,0,0,0,3-5-8-10,3,10,0.0,1.0,38004,DRAW
1,0,0,0,3-5-8-8,2,10,0.030316432981360726,0.9696835670186392,3586,
1,0,0,0,3-5-8-9,3,10,0.0005906357388316151,0.9994093642611683,9312,
1,0,0,0,3-5-9-10,3,10,0.0,1.0,37670,DRAW
1,0,0,0,3-5-9-9,3,10,0.0,1.0,3538,DRAW
1,0,0,0,3-6-10-10,4,10,0.0,1.0,71070,DRAW
1,0,0,0,3-6-6-10,3,10,0.0030147605370171252,0.9969852394629829,14454,
1,0,0,0,3-6-6-6,1,10,0.8992418856014098,0.10075811439859005,642,
1,0,0,0,3-6-6-7,2,10,0.9964177575311575,0.0035822424688425384,3700,
1,0,0,0,3-6-6-8,2,10,0.12386823357825073,0.8761317664217492,3660,
1,0,0,0,3-6-6-9,3,10,0.02873826691853065,0.9712617330814693,3530,
1,0,0,0,3-6-7-10,3,10,0.0,1.0,37628,DRAW
1,0,0,0,3-6-7-7,2,10,0.30074742123490766,0.6992525787650924,3416,
1,0,0,0,3-6-7-8,2,10,0.0017567247424512406,0.9982432752575489,9460,
1,0,0,0,3-6-7-9,3,10,0.01665443321830442,0.9833455667816955,9426,
1,0,0,0,3-6-8-10,3,10,0.0,1.0,37730,DRAW
1,0,0,0,3-6-8-8,2,10,0.015571528779530736,0.9844284712204693,3518,
1,0,0,0,3-6-8-9,3,10,0.0,1.0,9530,DRAW
1,0,0,0,3-6-9-10,4,10,0.0,1.0,37408,DRAW
1,0,0,0,3-6-9-9,3,10,0.0,1.0,3550,DRAW
1,0,0,0,3-7-10-10,4,10,0.0,1.0,70956,DRAW
1,0,0,0,3-7-7-10,3,10,0.0,1.0,14256,DRAW
1,0,0,0,3-7-7-7,2,10,0.5148359218896338,0.48516407811036627,558,
1,0,0,0,3-7-7-8,2,10,0.00014092446448703494,0.999859075535513,3548,
1,0,0,0,3-7-7-9,3,10,0.0,1.0,3540,DRAW
1,0,0,0,3-7-8-10,4,10,0.0,1.0,37520,DRAW
1,0,0,0,3-7-8-8,2,10,0.0,1.0,3538,DRAW
1,0,0,0,3-7-8-9,3,10,0.0,1.0,9252,DRAW
1,0,0,0,3-7-9-10,4,10,0.0,1.0,37792,DRAW
1,0,0,0,3-7-9-9,3,10,0.0,1.0,3630,DRAW
1,0,0,0,3-8-10-10,4,10,0.0,1.0,71298,DRAW
1,0,0,0,3-8-8-10,4,10,0.0,1.0,14062,DRAW
1,0,0,0,3-8-8-8,2,10,0.0,1.0,606,DRAW
1,0,0,0,3-8-8-9,3,10,0.0,1.0,3412,DRAW
1,0,0,0,3-8-9-10,4,10,0.0,1.0,38232,DRAW
1,0,0,0,3-8-9-9,3,10,0.0,1.0,3548,DRAW
1,0,0,0,3-9-10-10,4,10,0.0,1.0,70574,DRAW
1,0,0,0,3-9-9-10,4,10,0.0,1.0,14104,DRAW
1,0,0,0,3-9-9-9,3,10,0.0,1.0,588,DRAW
1,0,0,0,4-10-10-10,4,10,0.0,1.0,82614,DRAW
1,0,0,0,4-4-10-10,4,10,0.0,1.0,26580,DRAW
1,0,0,0,4-4-4-10,3,10,0.0015060240963855422,0.9984939759036144,2324,
1,0,0,0,4-4-4-4,1,10,0.9027777777777778,0.09722222222222222,36,
1,0,0,0,4-4-4-5,1,10,0.9959945365040549,0.004005463495944968,588,
1,0,0,0,4-4-4-6,1,10,0.7524398479195347,0.24756015208046528,606,
1,0,0,0,4-4-4-7,2,10,0.9796348314606742,0.020365168539325847,552,
1,0,0,0,4-4-4-8,2,10,0.6372451114061508,0.3627548885938491,538,
1,0,0,0,4-4-4-9,3,10,0.9838373246445156,0.016162675355484532,544,
1,0,0,0,4-4-5-10,3,10,3.5709184402228255e-05,0.9999642908155978,14002,
1,0,0,0,4-4-5-5,1,10,0.96916457734314,0.03083542265686012,1384,
1,0,0,0,4-4-5-6,1,10,0.9903518443442672,0.009648155655732847,3490,
1,0,0,0,4-4-5-7,2,10,0.8495812807129024,0.15041871928709769,3606,
1,0,0,0,4-4-5-8,2,10,0.9737136064473751,0.026286393552624847,3618,
1,0,0,0,4-4-5-9,3,10,0.038503950744368375,0.9614960492556316,3434,
1,0,0,0,4-4-6-10,3,10,0.0011399114167201959,0.9988600885832798,14088,
1,0,0,0,4-4-6-6,1,10,0.9649932686090359,0.03500673139096408,1348,
1,0,0,0,4-4-6-7,2,10,0.9990163012928611,0.0009836987071388421,3558,
1,0,0,0,4-4-6-8,2,10,0.6628947606053096,0.3371052393946904,3578,
1,0,0,0,4-4-6-9,3,10,0.003643839844249611,0.9963561601557503,3502,
1,0,0,0,4-4-7-10,3,10,0.0005763891114241075,0.9994236108885758,14128,
1,0,0,0,4-4-7-7,2,10,0.9980857580398163,0.0019142419601837673,1306,
1,0,0,0,4-4-7-8,2,10,0.41386714899692095,0.586132851003079,3484,
1,0,0,0,4-4-7-9,3,10,0.0001372872048325096,0.9998627127951675,3642,
1,0,0,0,4-4-8-10,3,10,0.0,1.0,13752,DRAW
1,0,0,0,4-4-8-8,2,10,0.018063227740670786,0.9819367722593292,1340,
1,0,0,0,4-4-8-9,3,10,0.0009113853056646102,0.9990886146943354,3566,
1,0,0,0,4-4-9-10,3,10,0.0,1.0,14034,DRAW
1,0,0,0,4-4-9-9,3,10,0.0,1.0,1332,DRAW
1,0,0,0,4-5-10-10,4,10,0.0,1.0,70910,DRAW
1,0,0,0,4-5-5-10,3,10,0.0006644534274991734,0.9993355465725008,14412,
1,0,0,0,4-5-5-5,1,10,0.9959150326797386,0.004084967320261438,612,
1,0,0,0,4-5-5-6,1,10,0.9998551564310545,0.00014484356894553882,3452,
1,0,0,0,4-5-5-7,2,10,0.999042669584245,0.0009573304157549234,3656,
1,0,0,0,4-5-5-8,2,10,0.11495558225724599,0.885044417742754,3552,
1,0,0,0,4-5-5-9,3,10,0.0756481355879401,0.9243518644120599,3564,
1,0,0,0,4-5-6-10,3,10,6.318525959797639e-05,0.9999368147404021,37780,
1,0,0,0,4-5-6-6,1,10,0.9459878252969871,0.054012174703012845,3410,
1,0,0,0,4-5-6-7,2,10,0.9785946105369724,0.021405389463027613,9498,
1,0,0,0,4-5-6-8,2,10,0.7552083566518317,0.24479164334816841,9366,
1,0,0,0,4-5-6-9,3,10,0.004829198363367891,0.9951708016366321,9382,
1,0,0,0,4-5-7-10,3,10,0.0,1.0,37826,DRAW
1,0,0,0,4-5-7-7,2,10,0.9684041937469277,0.03159580625307238,3554,
1,0,0,0,4-5-7-8,2,10,0.1299445700668605,0.8700554299331396,9268,
1,0,0,0,4-5-7-9,3,10,5.310110450297366e-05,0.999946898895497,9416,
1,0,0,0,4-5-8-10,3,10,0.0,1.0,38210,DRAW
1,0,0,0,4-5-8-8,2,10,0.00463452912942249,0.9953654708705776,3568,
1,0,0,0,4-5-8-9,3,10,0.0,1.0,9384,DRAW
1,0,0,0,4-5-9-10,4,10,0.0,1.0,38076,DRAW
1,0,0,0,4-5-9-9,3,10,0.0,1.0,3468,DRAW
1,0,0,0,4-6-10-10,4,10,0.0,1.0,70878,DRAW
1,0,0,0,4-6-6-10,3,10,0.0,1.0,13992,DRAW
1,0,0,0,4-6-6-6,1,10,0.9580969608967055,0.0419030391032945,604,
1,0,0,0,4-6-6-7,2,10,0.9113154761372654,0.08868452386273465,3392,
1,0,0,0,4-6-6-8,2,10,0.4418367406746708,0.5581632593253292,3532,
1,0,0,0,4-6-6-9,3,10,0.05365904625023277,0.9463409537497672,3598,
1,0,0,0,4-6-7-10,3,10,0.0,1.0,37826,DRAW
1,0,0,0,4-6-7-7,2,10,0.5953856112914008,0.4046143887085993,3498,
1,0,0,0,4-6-7-8,2,10,0.06794137248064655,0.9320586275193534,9566,
1,0,0,0,4-6-7-9,3,10,0.0,1.0,9630,DRAW
1,0,0,0,4-6-8-10,4,10,0.0,1.0,37898,DRAW
1,0,0,0,4-6-8-8,2,10,0.0,1.0,3516,DRAW
1,0,0,0,4-6-8-9,3,10,0.0,1.0,9416,DRAW
1,0,0,0,4-6-9-10,4,10,0.0,1.0,37382,DRAW
1,0,0,0,4-6-9-9,3,10,0.0,1.0,3516,DRAW
1,0,0,0,4-7-10-10,4,10,0.0,1.0,70816,DRAW
1,0,0,0,4-7-7-10,4,10,0.0,1.0,14286,DRAW
1,0,0,0,4-7-7-7,2,10,0.4682200379707042,0.5317799620292958,556,
1,0,0,0,4-7-7-8,2,10,0.0,1.0,3442,DRAW
1,0,0,0,4-7-7-9,3,10,0.0,1.0,3516,DRAW
1,0,0,0,4-7-8-10,4,10,0.0,1.0,37534,DRAW
1,0,0,0,4-7-8-8,2,10,0.0,1.0,3634,DRAW
1,0,0,0,4-7-8-9,3,10,0.0,1.0,9308,DRAW
1,0,0,0,4-7-9-10,4,10,0.0,1.0,38494,DRAW
1,0,0,0,4-7-9-9,3,10,0.0,1.0,3480,DRAW
1,0,0,0,4-8-10-10,4,10,0.0,1.0,71128,DRAW
1,0,0,0,4-8-8-10,4,10,0.0,1.0,14010,DRAW
1,0,0,0,4-8-8-8,2,10,0.0,1.0,562,DRAW
1,0,0,0,4-8-8-9,3,10,0.0,1.0,3670,DRAW
1,0,0,0,4-8-9-10,4,10,0.0,1.0,38188,DRAW
1,0,0,0,4-8-9-9,3,10,0.0,1.0,3562,DRAW
1,0,0,0,4-9-10-10,4,10,0.0,1.0,71228,DRAW
1,0,0,0,4-9-9-10,4,10,0.0,1.0,14502,DRAW
1,0,0,0,4-9-9-9,3,10,0.0,1.0,628,DRAW
1,0,0,0,5-10-10-10,4,10,0.0,1.0,83128,DRAW
1,0,0,0,5-5-10-10,4,10,0.0,1.0,26830,DRAW
1,0,0,0,5-5-5-10,3,10,0.00843868987368524,0.9915613101263147,2372,
1,0,0,0,5-5-5-5,1,10,0.7290621991221986,0.27093780087780145,36,
1,0,0,0,5-5-5-6,1,10,0.9908637873754153,0.009136212624584718,602,
1,0,0,0,5-5-5-7,2,10,0.9990671641791045,0.0009328358208955224,536,
1,0,0,0,5-5-5-8,2,10,0.8253565866194286,0.1746434133805715,554,
1,0,0,0,5-5-5-9,3,10,0.012403433120831017,0.9875965668791691,558,
1,0,0,0,5-5-6-10,3,10,0.0,1.0,14286,DRAW
1,0,0,0,5-5-6-6,1,10,0.990833108153229,0.009166891846771047,1324,
1,0,0,0,5-5-6-7,2,10,0.984858338034521,0.01514166196547896,3516,
1,0,0,0,5-5-6-8,2,10,0.9286285996899596,0.07137140031004047,3498,
1,0,0,0,5-5-6-9,3,10,0.008184943756590783,0.9918150562434093,3488,
1,0,0,0,5-5-7-10,3,10,0.0,1.0,14028,DRAW
1,0,0,0,5-5-7-7,2,10,0.9819525571974806,0.018047442802519246,1358,
1,0,0,0,5-5-7-8,2,10,0.006106236285161736,0.9938937637148382,3436,
1,0,0,0,5-5-7-9,3,10,0.0,1.0,3586,DRAW
1,0,0,0,5-5-8-10,4,10,0.0,1.0,14234,DRAW
1,0,0,0,5-5-8-8,2,10,0.0,1.0,1312,DRAW
1,0,0,0,5-5-8-9,3,10,0.0,1.0,3622,DRAW
1,0,0,0,5-5-9-10,4,10,0.0,1.0,14192,DRAW
1,0,0,0,5-5-9-9,3,10,0.0,1.0,1284,DRAW
1,0,0,0,5-6-10-10,4,10,0.0,1.0,71420,DRAW
1,0,0,0,5-6-6-10,3,10,0.0,1.0,14154,DRAW
1,0,0,0,5-6-6-6,1,10,0.8742784996740142,0.12572150032598597,592,
1,0,0,0,5-6-6-7,2,10,0.9278976788727378,0.07210232112726224,3560,
1,0,0,0,5-6-6-8,2,10,0.6387642128108065,0.36123578718919347,3514,
1,0,0,0,5-6-6-9,3,10,0.0,1.0,3570,DRAW
1,0,0,0,5-6-7-10,4,10,0.0,1.0,37520,DRAW
1,0,0,0,5-6-7-7,2,10,0.2122944012722558,0.7877055987277441,3466,
1,0,0,0,5-6-7-8,2,10,0.0,1.0,9444,DRAW
1,0,0,0,5-6-7-9,3,10,0.0,1.0,9356,DRAW
1,0,0,0,5-6-8-10,4,10,0.0,1.0,38052,DRAW
1,0,0,0,5-6-8-8,2,10,0.0,1.0,3442,DRAW
1,0,0,0,5-6-8-9,3,10,0.0,1.0,9390,DRAW
1,0,0,0,5-6-9-10,4,10,0.0,1.0,38144,DRAW
1,0,0,0,5-6-9-9,3,10,0.0,1.0,3582,DRAW
1,0,0,0,5-7-10-10,4,10,0.0,1.0,71320,DRAW
1,0,0,0,5-7-7-10,4,10,0.0,1.0,14526,DRAW
1,0,0,0,5-7-7-7,2,10,0.0,1.0,574,DRAW
1,0,0,0,5-7-7-8,2,10,0.0,1.0,3624,DRAW
1,0,0,0,5-7-7-9,3,10,0.0,1.0,3546,DRAW
1,0,0,0,5-7-8-10,4,10,0.0,1.0,37928,DRAW
1,0,0,0,5-7-8-8,2,10,0.0,1.0,3508,DRAW
1,0,0,0,5-7-8-9,3,10,0.0,1.0,9284,DRAW
1,0,0,0,5-7-9-10,4,10,0.0,1.0,37760,DRAW
1,0,0,0,5-7-9-9,3,10,0.0,1.0,3574,DRAW
1,0,0,0,5-8-10-10,4,10,0.0,1.0,70900,DRAW
1,0,0,0,5-8-8-10,4,10,0.0,1.0,13946,DRAW
1,0,0,0,5-8-8-8,2,10,0.0,1.0,572,DRAW
1,0,0,0,5-8-8-9,3,10,0.0,1.0,3514,DRAW
1,0,0,0,5-8-9-10,4,10,0.0,1.0,37670,DRAW
1,0,0,0,5-8-9-9,3,10,0.0,1.0,3618,DRAW
1,0,0,0,5-9-10-10,4,10,0.0,1.0,71058,DRAW
1,0,0,0,5-9-9-10,4,10,0.0,1.0,14100,DRAW
1,0,0,0,5-9-9-9,3,10,0.0,1.0,560,DRAW
1,0,0,0,6-10-10-10,4,10,0.0,1.0,82750,DRAW
1,0,0,0,6-6-10-10,4,10,0.0,1.0,26430,DRAW
1,0,0,0,6-6-6-10,4,10,0.0,1.0,2340,DRAW
1,0,0,0,6-6-6-6,1,10,0.7885870547618674,0.2114129452381327,32,
1,0,0,0,6-6-6-7,2,10,0.9569002902069528,0.04309970979304728,640,
1,0,0,0,6-6-6-8,2,10,0.0,1.0,542,DRAW
1,0,0,0,6-6-6-9,3,10,0.0,1.0,584,DRAW
1,0,0,0,6-6-7-10,4,10,0.0,1.0,14162,DRAW
1,0,0,0,6-6-7-7,2,10,0.0,1.0,1330,DRAW
1,0,0,0,6-6-7-8,2,10,0.0,1.0,3712,DRAW
1,0,0,0,6-6-7-9,3,10,0.0,1.0,3490,DRAW
1,0,0,0,6-6-8-10,4,10,0.0,1.0,14196,DRAW
1,0,0,0,6-6-8-8,2,10,0.0,1.0,1392,DRAW
1,0,0,0,6-6-8-9,3,10,0.0,1.0,3426,DRAW
1,0,0,0,6-6-9-10,4,10,0.0,1.0,14294,DRAW
1,0,0,0,6-6-9-9,3,10,0.0,1.0,1274,DRAW
1,0,0,0,6-7-10-10,4,10,0.0,1.0,71048,DRAW
1,0,0,0,6-7-7-10,4,10,0.0,1.0,14274,DRAW
1,0,0,0,6-7-7-7,2,10,0.0,1.0,634,DRAW
1,0,0,0,6-7-7-8,2,10,0.0,1.0,3478,DRAW
1,0,0,0,6-7-7-9,3,10,0.0,1.0,3542,DRAW
1,0,0,0,6-7-8-10,4,10,0.0,1.0,37750,DRAW
1,0,0,0,6-7-8-8,2,10,0.0,1.0,3656,DRAW
1,0,0,0,6-7-8-9,3,10,0.0,1.0,9390,DRAW
1,0,0,0,6-7-9-10,4,10,0.0,1.0,37760,DRAW
1,0,0,0,6-7-9-9,3,10,0.0,1.0,3734,DRAW
1,0,0,0,6-8-10-10,4,10,0.0,1.0,71204,DRAW
1,0,0,0,6-8-8-10,4,10,0.0,1.0,14544,DRAW
1,0,0,0,6-8-8-8,2,10,0.0,1.0,606,DRAW
1,0,0,0,6-8-8-9,3,10,0.0,1.0,3378,DRAW
1,0,0,0,6-8-9-10,4,10,0.0,1.0,38060,DRAW
1,0,0,0,6-8-9-9,3,10,0.0,1.0,3462,DRAW
1,0,0,0,6-9-10-10,4,10,0.0,1.0,70294,DRAW
1,0,0,0,6-9-9-10,4,10,0.0,1.0,14522,DRAW
1,0,0,0,6-9-9-9,3,10,0.0,1.0,578,DRAW
1,0,0,0,7-10-10-10,4,10,0.0,1.0,82080,DRAW
1,0,0,0,7-7-10-10,4,10,0.0,1.0,26560,DRAW
1,0,0,0,7-7-7-10,4,10,0.0,1.0,2324,DRAW
